"Open Time ET","Side","Qty Open","Symbol","Descrip","Avg Price Open","Qty Closed","Closed Time ET","Avg Price Closed","DD as %","DD $","DD Time ET","DD Quant","DD Worst Price","Trade P/L"
"2019-03-27 09:05:40","SHORT","30","GBP/AUD","GBP/AUD","1.8680","30","2019-03-27 10:07:44","1.8651","n/a","","","","","603.00"
"2019-03-25 20:15:18","SHORT","50","AUD/USD","AUD/USD","0.7117","50","2019-03-27 03:27:14","0.7097","-0.94","-1510.50","2019-03-26 14:18:00","-50","0.7148","1020.00"
"2019-03-21 17:53:41","SHORT","50","NZD/CAD","NZD/CAD","0.9190","50","2019-03-26 21:00:32","0.9166","-2.11","-3419.79","2019-03-25 11:58:00","-50","0.9282","885.00"
"2019-03-22 11:58:03","SHORT","50","GBP/AUD","GBP/AUD","1.8639","50","2019-03-22 12:32:50","1.8622","-0.30","-487.43","2019-03-22 12:08:00","-50","1.8653","603.00"
"2019-03-22 11:06:42","SHORT","50","GBP/AUD","GBP/AUD","1.8634","50","2019-03-22 11:16:58","1.8617","-0.08","-130.81","2019-03-22 11:08:00","-50","1.8637","598.00"
"2019-03-22 09:39:11","SHORT","40","GBP/CHF","GBP/CHF","1.3118","40","2019-03-22 10:05:30","1.3098","-0.11","-174.25","2019-03-22 09:50:00","-40","1.3123","829.00"
"2019-03-21 09:51:26","SHORT","40","NZD/CAD","NZD/CAD","0.9203","40","2019-03-21 17:02:50","0.9214","-0.20","-322.00","2019-03-21 17:02:50","0","0.9214","-322.00"
"2019-03-21 15:24:13","SHORT","40","EUR/GBP","EUR/GBP","0.8689","40","2019-03-21 15:53:49","0.8679","-0.04","-67.57","2019-03-21 15:27:00","-40","0.8690","485.00"
"2019-03-20 14:00:29","SHORT","40","AUD/USD","AUD/USD","0.7111","40","2019-03-21 15:35:51","0.7108","-1.43","-2284.80","2019-03-20 20:59:00","-40","0.7168","120.00"
"2019-03-19 14:59:36","SHORT","40","CHF/JPY","CHF/JPY","111.5023","40","2019-03-21 03:49:32","111.3039","-1.02","-1629.73","2019-03-20 14:07:00","-40","111.9520","719.00"
"2019-03-20 14:24:25","SHORT","40","NZD/CAD","NZD/CAD","0.9158","40","2019-03-20 17:44:43","0.9153","-0.31","-484.29","2019-03-20 15:00:00","-40","0.9174","153.00"
"2019-01-15 11:04:27","SHORT","42","USD/CHF","USD/CHF","0.9926","42","2019-03-20 14:05:13","0.9926","-5.60","-8402.80","2019-03-07 14:51:00","-42","1.0124","-15.00"
"2019-03-15 11:24:50","SHORT","30","AUD/USD","AUD/USD","0.7092","30","2019-03-19 20:40:49","0.7071","-0.54","-834.00","2019-03-18 04:00:00","-30","0.7120","627.00"
"2019-03-19 09:23:11","SHORT","40","CAD/JPY","CAD/JPY","84.0178","40","2019-03-19 11:09:38","83.8744","-0.16","-248.64","2019-03-19 09:33:00","-40","84.0870","515.00"
"2019-03-18 11:05:38","SHORT","40","NZD/CAD","NZD/CAD","0.9153","40","2019-03-18 17:42:22","0.9136","-0.11","-169.45","2019-03-18 11:36:00","-40","0.9158","489.00"
"2019-03-14 11:56:14","SHORT","30","USD/JPY","USD/JPY","111.6788","30","2019-03-15 09:38:47","111.4695","-0.39","-600.46","2019-03-14 21:29:00","-30","111.9020","563.00"
"2019-03-13 21:45:28","SHORT","30","CAD/JPY","CAD/JPY","83.7302","30","2019-03-15 09:04:59","83.5673","-0.54","-825.20","2019-03-15 04:40:00","-30","84.0370","438.00"
"2019-03-11 09:18:47","SHORT","30","AUD/USD","AUD/USD","0.7056","30","2019-03-14 09:16:22","0.7047","-0.82","-1255.20","2019-03-13 16:34:00","-30","0.7098","260.00"
"2019-03-13 16:56:39","SHORT","30","NZD/USD","NZD/USD","0.6857","30","2019-03-13 21:23:13","0.6848","-0.17","-255.90","2019-03-13 19:13:00","-30","0.6865","251.00"
"2019-03-08 09:35:19","SHORT","30","NZD/CAD","NZD/CAD","0.9125","30","2019-03-13 09:41:18","0.9111","-1.10","-1638.93","2019-03-12 09:10:00","-30","0.9198","322.00"
"2019-02-28 10:49:28","SHORT","30","USD/JPY","USD/JPY","111.3538","30","2019-03-07 23:27:44","111.3431","-1.40","-2112.34","2019-03-05 10:33:00","-30","112.1370","29.00"
"2019-03-06 09:12:53","SHORT","30","EUR/CAD","EUR/CAD","1.5128","30","2019-03-07 09:04:36","1.5110","-1.41","-2112.93","2019-03-06 11:58:00","-30","1.5223","414.00"
"2019-03-06 14:31:02","SHORT","20","GBP/AUD","GBP/AUD","1.8742","20","2019-03-06 20:31:17","1.8723","-0.31","-457.61","2019-03-06 19:31:00","-20","1.8774","263.00"
"2019-03-05 11:16:56","SHORT","20","AUD/CHF","AUD/CHF","0.7103","20","2019-03-05 19:38:33","0.7090","-0.28","-421.21","2019-03-05 19:02:00","-20","0.7124","266.00"
"2019-03-04 12:02:28","SHORT","30","AUD/CAD","AUD/CAD","0.9439","30","2019-03-04 21:08:32","0.9418","-0.13","-202.49","2019-03-04 19:31:00","-30","0.9448","465.00"
"2019-03-01 00:09:04","SHORT","30","EUR/AUD","EUR/AUD","1.6040","30","2019-03-04 06:05:53","1.6000","-0.46","-688.41","2019-03-01 12:19:00","-30","1.6072","833.00"
"2019-02-28 15:02:35","SHORT","30","EUR/AUD","EUR/AUD","1.6038","30","2019-02-28 17:06:33","1.6037","-0.02","-27.04","2019-02-28 15:04:00","-30","1.6039","18.00"
"2019-02-22 10:05:30","SHORT","30","NZD/USD","NZD/USD","0.6826","30","2019-02-28 10:08:01","0.6812","-1.55","-2311.80","2019-02-26 14:44:00","-30","0.6903","428.00"
"2019-02-26 10:56:54","SHORT","30","GBP/CHF","GBP/CHF","1.3231","30","2019-02-28 09:10:08","1.3221","-2.02","-3010.05","2019-02-27 10:58:00","-30","1.3331","281.00"
"2019-02-27 14:55:15","SHORT","30","CAD/JPY","CAD/JPY","84.4367","30","2019-02-27 19:15:21","84.3087","-0.04","-54.98","2019-02-27 15:11:00","-30","84.4570","346.00"
"2019-02-26 09:06:30","SHORT","30","USD/CAD","USD/CAD","1.3234","30","2019-02-26 10:25:56","1.3212","-0.02","-31.11","2019-02-26 09:15:00","-30","1.3235","481.00"
"2019-02-22 14:01:55","SHORT","20","CAD/CHF","CAD/CHF","0.7607","20","2019-02-25 12:17:19","0.7588","-0.15","-229.17","2019-02-24 18:04:00","-20","0.7619","396.00"
"2019-02-21 13:40:50","SHORT","30","EUR/AUD","EUR/AUD","1.6003","30","2019-02-21 19:15:24","1.5957","-0.18","-272.58","2019-02-21 14:54:00","-30","1.6016","974.00"
"2019-02-20 09:20:06","SHORT","30","CAD/JPY","CAD/JPY","84.0233","30","2019-02-21 13:39:40","83.8345","-0.44","-641.06","2019-02-20 15:00:00","-30","84.2600","511.00"
"2019-02-15 11:29:15","SHORT","25","AUD/USD","AUD/USD","0.7124","25","2019-02-21 00:29:49","0.7103","-1.42","-2083.50","2019-02-20 19:39:00","-25","0.7207","518.00"
"2019-02-19 12:22:07","SHORT","20","GBP/JPY","GBP/JPY","144.2898","20","2019-02-20 20:24:44","144.1034","-0.93","-1369.01","2019-02-20 13:08:00","-20","145.0470","337.00"
"2019-02-06 11:33:34","SHORT","35","USD/CAD","USD/CAD","1.3225","35","2019-02-19 12:45:30","1.3219","-2.15","-3061.11","2019-02-14 10:40:00","-35","1.3340","146.00"
"2019-02-18 16:42:59","SHORT","25","GBP/JPY","GBP/JPY","142.9899","25","2019-02-18 19:50:37","142.8036","-0.06","-90.69","2019-02-18 16:44:00","-25","143.0300","421.00"
"2019-02-15 12:16:26","SHORT","25","NZD/CHF","NZD/CHF","0.6900","25","2019-02-18 11:14:43","0.6877","-0.26","-374.39","2019-02-17 21:09:00","-25","0.6915","583.00"
"2019-02-15 10:30:33","SHORT","251","NZD/USD","NZD/USD","0.6851","251","2019-02-15 10:32:11","0.6853","-0.46","-653.00","2019-02-15 10:32:11","0","0.6853","-653.00"
"2019-02-12 14:40:20","SHORT","25","CAD/JPY","CAD/JPY","83.4420","25","2019-02-14 09:17:54","83.0832","-0.85","-1198.10","2019-02-14 02:04:00","-25","83.9720","811.00"
"2019-02-12 21:05:49","SHORT","25","NZD/CAD","NZD/CAD","0.9019","25","2019-02-13 14:27:00","0.9008","-0.40","-570.03","2019-02-13 00:10:00","-25","0.9049","202.00"
"2018-11-07 09:14:27","SHORT","37","NZD/CAD","NZD/CAD","0.8925","37","2019-02-12 12:17:02","0.8923","-5.16","-5692.38","2018-12-26 00:43:00","-25","0.9167","62.00"
"2018-11-13 10:14:21","SHORT","35","EUR/CAD","EUR/CAD","1.4957","35","2019-02-12 06:45:29","1.4957","-5.87","-7806.02","2019-01-14 02:06:00","-35","1.5253","-2.00"
"2019-01-29 09:33:47","SHORT","25","EUR/CHF","EUR/CHF","1.1358","25","2019-02-07 07:47:17","1.1360","-1.56","-2157.61","2019-02-05 07:25:00","-25","1.1444","-66.00"
"2019-02-01 09:47:54","SHORT","25","CAD/JPY","CAD/JPY","83.2490","25","2019-02-06 02:17:34","83.2484","-1.18","-1664.94","2019-02-04 05:40:00","-25","83.9800","1.00"
"2019-01-31 16:11:35","SHORT","25","AUD/JPY","AUD/JPY","79.2020","25","2019-01-31 20:26:53","79.0130","-0.18","-248.04","2019-01-31 19:19:00","-25","79.3100","434.00"
"2019-01-30 09:25:06","SHORT","25","CAD/JPY","CAD/JPY","82.9671","25","2019-01-31 04:08:25","82.7640","-0.36","-503.18","2019-01-30 14:05:00","-25","83.1860","467.00"
"2019-01-25 12:18:25","SHORT","25","AUD/USD","AUD/USD","0.7177","25","2019-01-28 18:10:19","0.7162","-0.48","-663.75","2019-01-27 23:56:00","-25","0.7204","394.00"
"2019-01-25 15:44:11","SHORT","20","CAD/JPY","CAD/JPY","82.8349","20","2019-01-28 08:20:44","82.6350","-0.12","-162.92","2019-01-27 18:05:00","-20","82.9240","365.00"
"2019-01-23 12:25:15","SHORT","25","EUR/AUD","EUR/AUD","1.5955","25","2019-01-23 15:55:30","1.5937","-0.07","-100.17","2019-01-23 12:40:00","-25","1.5961","335.00"
"2019-01-18 13:40:12","SHORT","25","CAD/CHF","CAD/CHF","0.7505","25","2019-01-22 02:02:00","0.7486","-0.09","-125.53","2019-01-21 11:00:00","-25","0.7510","483.00"
"2019-01-17 14:39:37","SHORT","25","AUD/NZD","AUD/NZD","1.0638","25","2019-01-18 02:58:22","1.0620","-0.17","-234.54","2019-01-17 20:47:00","-25","1.0652","314.00"
"2019-01-16 18:06:37","SHORT","25","CAD/JPY","CAD/JPY","82.2787","25","2019-01-16 20:33:14","82.0877","-0.04","-53.41","2019-01-16 18:16:00","-25","82.3020","439.00"
"2019-01-10 09:29:26","SHORT","20","AUD/USD","AUD/USD","0.7183","20","2019-01-16 06:02:26","0.7173","-0.79","-1051.40","2019-01-11 05:54:00","-20","0.7235","200.00"
"2018-12-19 01:43:53","SHORT","25","EUR/AUD","EUR/AUD","1.5833","25","2019-01-15 12:13:20","1.5834","-12.13","-12989.00","2019-01-02 18:01:00","-25","1.6555","-14.00"
"2019-01-04 14:44:53","SHORT","20","AUD/NZD","AUD/NZD","1.0548","20","2019-01-15 01:28:06","1.0540","-0.93","-1239.39","2019-01-08 18:56:00","-20","1.0638","112.00"
"2019-01-07 10:49:47","SHORT","25","CAD/JPY","CAD/JPY","81.4737","25","2019-01-13 22:09:21","81.4459","-1.61","-2150.97","2019-01-08 21:43:00","-25","82.4040","64.00"
"2018-12-04 14:27:15","SHORT","35","USD/CAD","USD/CAD","1.3245","35","2019-01-08 18:56:32","1.3247","-10.32","-11094.00","2018-12-31 10:59:00","-35","1.3665","-54.00"
"2018-12-28 16:22:40","SHORT","3","GBP/AUD","GBP/AUD","1.8032","3","2019-01-04 11:18:27","1.7923","-0.50","-538.93","2019-01-02 18:08:00","-3","1.8284","231.00"
"2018-11-01 09:29:19","SHORT","25","NZD/JPY","NZD/JPY","74.7387","25","2018-12-27 18:03:33","74.3129","-7.41","-9292.20","2018-12-03 22:50:00","-25","78.8610","960.00"
"2018-12-18 13:52:56","SHORT","25","EUR/AUD","EUR/AUD","1.5845","25","2018-12-18 16:16:38","1.5817","-0.09","-109.39","2018-12-18 13:57:00","-25","1.5851","502.00"
"2018-12-14 15:33:44","SHORT","25","USD/CHF","USD/CHF","0.9976","25","2018-12-17 09:06:18","0.9924","-0.26","-324.46","2018-12-14 16:44:00","-25","0.9989","1321.00"
"2018-12-13 11:06:31","SHORT","25","USD/JPY","USD/JPY","113.6198","25","2018-12-13 19:42:13","113.5285","-0.16","-194.37","2018-12-13 11:45:00","-25","113.7080","201.00"
"2018-09-28 09:27:20","SHORT","35","USD/CHF","USD/CHF","0.9906","35","2018-12-06 10:24:43","0.9905","-5.00","-6342.25","2018-11-13 05:23:00","-25","1.0129","15.00"
"2018-12-03 12:34:29","SHORT","30","CAD/JPY","CAD/JPY","86.1586","30","2018-12-03 13:50:25","86.0555","-0.10","-125.25","2018-12-03 13:14:00","-30","86.2060","272.00"
"2018-11-30 12:29:24","SHORT","25","USD/JPY","USD/JPY","113.5531","25","2018-12-02 23:08:09","113.4530","-0.48","-594.51","2018-12-02 18:21:00","-25","113.8230","221.00"
"2018-11-29 09:32:48","SHORT","25","AUD/CHF","AUD/CHF","0.7301","25","2018-11-29 12:53:12","0.7282","-0.25","-310.94","2018-11-29 10:31:00","-25","0.7314","486.00"
"2018-11-26 16:53:59","SHORT","25","USD/CAD","USD/CAD","1.3256","25","2018-11-28 13:12:22","1.3256","-1.56","-1951.48","2018-11-28 11:03:00","-25","1.3360","15.00"
"2018-11-22 09:03:20","SHORT","25","CAD/JPY","CAD/JPY","85.4133","25","2018-11-23 08:41:42","85.1176","-0.50","-650.85","2018-11-22 16:01:00","-25","85.7070","655.00"
"2018-11-20 09:10:11","SHORT","25","USD/CAD","USD/CAD","1.3209","25","2018-11-22 12:05:41","1.3204","-1.64","-2062.66","2018-11-20 15:07:00","-25","1.3318","89.00"
"2018-11-21 09:18:35","SHORT","25","AUD/JPY","AUD/JPY","81.9998","25","2018-11-22 03:15:48","81.8033","-0.41","-525.24","2018-11-21 17:39:00","-25","82.2370","435.00"
"2018-11-19 09:02:23","SHORT","25","CHF/JPY","CHF/JPY","113.2310","25","2018-11-19 10:04:50","113.1461","-0.11","-146.54","2018-11-19 09:25:00","-25","113.2970","188.00"
"2018-11-16 13:47:27","SHORT","25","AUD/USD","AUD/USD","0.7327","25","2018-11-18 17:14:59","0.7316","-0.21","-267.50","2018-11-16 16:46:00","-25","0.7338","274.00"
"2018-11-16 09:47:43","SHORT","25","EUR/USD","EUR/USD","1.1406","25","2018-11-16 10:37:12","1.1396","-0.05","-61.50","2018-11-16 09:57:00","-25","1.1408","252.00"
"2018-11-15 13:51:44","SHORT","25","USD/JPY","USD/JPY","113.5872","25","2018-11-15 21:15:45","113.4215","-0.21","-264.35","2018-11-15 14:09:00","-25","113.7070","366.00"
"2018-11-09 09:59:33","SHORT","25","USD/CAD","USD/CAD","1.3196","25","2018-11-15 13:29:31","1.3177","-1.02","-1287.70","2018-11-14 10:16:00","-25","1.3264","370.00"
"2018-11-12 13:38:04","SHORT","25","CAD/CHF","CAD/CHF","0.7632","25","2018-11-13 09:30:42","0.7624","-0.33","-423.52","2018-11-13 05:23:00","-25","0.7649","202.00"
"2018-11-07 11:30:34","SHORT","25","AUD/USD","AUD/USD","0.7284","25","2018-11-08 14:29:06","0.7263","-0.36","-468.50","2018-11-08 09:33:00","-25","0.7303","518.00"
"2018-08-20 14:53:52","SHORT","35","EUR/AUD","EUR/AUD","1.5734","35","2018-11-07 08:21:37","1.5743","-14.09","-15921.60","2018-10-11 00:26:00","-35","1.6358","-233.00"
"2018-11-05 15:35:40","SHORT","20","EUR/CHF","EUR/CHF","1.1459","20","2018-11-07 08:21:13","1.1445","-0.18","-233.70","2018-11-06 04:10:00","-20","1.1470","282.00"
"2018-11-06 16:45:15","SHORT","25","USD/CAD","USD/CAD","1.3125","25","2018-11-06 23:25:26","1.3104","-0.50","-644.13","2018-11-06 21:28:00","-25","1.3159","391.00"
"2018-10-31 13:53:21","SHORT","25","CAD/CHF","CAD/CHF","0.7668","25","2018-11-01 05:00:48","0.7649","-0.06","-75.97","2018-10-31 14:00:00","-25","0.7671","471.00"
"2018-10-31 09:22:38","SHORT","25","AUD/NZD","AUD/NZD","1.0846","25","2018-11-01 01:26:21","1.0827","-0.42","-531.14","2018-10-31 20:45:00","-25","1.0878","314.00"
"2018-10-30 10:09:02","SHORT","20","EUR/GBP","EUR/GBP","0.8905","20","2018-10-31 08:44:06","0.8884","-0.70","-889.69","2018-10-30 13:00:00","-20","0.8939","513.00"
"2018-10-26 09:51:37","SHORT","10","AUD/CAD","AUD/CAD","0.9262","10","2018-10-29 17:09:13","0.9271","-0.29","-366.40","2018-10-29 04:03:00","-10","0.9310","-69.00"
"2018-10-29 09:25:45","SHORT","25","CAD/JPY","CAD/JPY","85.8141","25","2018-10-29 12:11:01","85.6198","-0.12","-155.36","2018-10-29 09:37:00","-25","85.8840","432.00"
"2018-08-21 12:39:57","SHORT","25","CHF/JPY","CHF/JPY","111.9316","25","2018-10-26 05:12:44","111.9364","-10.93","-11770.70","2018-09-26 14:07:00","-25","117.2010","-11.00"
"2018-10-24 10:52:53","SHORT","20","CAD/JPY","CAD/JPY","86.5307","20","2018-10-24 11:10:45","86.3434","-0.06","-76.90","2018-10-24 10:56:00","-20","86.5740","333.00"
"2018-10-15 12:17:44","SHORT","15","NZD/JPY","NZD/JPY","73.5860","15","2018-10-23 10:02:27","73.3906","-0.94","-1108.98","2018-10-21 17:11:00","-15","74.4140","262.00"
"2018-10-22 09:33:55","SHORT","10","EUR/GBP","EUR/GBP","0.8844","10","2018-10-23 08:26:58","0.8809","-0.09","-111.85","2018-10-22 10:07:00","-10","0.8852","452.00"
"2018-10-19 10:30:39","SHORT","10","GBP/CAD","GBP/CAD","1.7074","10","2018-10-22 08:34:19","1.7014","-0.74","-884.01","2018-10-19 12:48:00","-10","1.7189","456.00"
"2018-10-17 09:02:27","SHORT","15","NZD/CHF","NZD/CHF","0.6517","15","2018-10-18 18:03:26","0.6498","-0.35","-422.40","2018-10-18 08:53:00","-15","0.6545","289.00"
"2018-10-18 09:21:00","SHORT","15","AUD/CHF","AUD/CHF","0.7107","15","2018-10-18 11:44:42","0.7088","n/a","","","","","292.00"
"2018-10-16 14:29:39","SHORT","10","AUD/USD","AUD/USD","0.7141","10","2018-10-17 07:55:37","0.7120","-0.16","-190.70","2018-10-17 04:18:00","-10","0.7160","204.00"
"2018-10-15 08:50:32","SHORT","15","AUD/CAD","AUD/CAD","0.9292","15","2018-10-15 10:58:33","0.9272","-0.24","-283.66","2018-10-15 09:59:00","-15","0.9317","231.00"
"2018-10-12 15:21:04","SHORT","10","USD/CAD","USD/CAD","1.3042","10","2018-10-12 16:55:01","1.3022","-0.01","-7.30","2018-10-12 15:25:00","-10","1.3043","151.00"
"2018-10-12 09:53:46","SHORT","15","AUD/NZD","AUD/NZD","1.0939","15","2018-10-12 14:43:08","1.0920","-0.08","-99.76","2018-10-12 10:15:00","-15","1.0949","182.00"
"2018-10-09 09:17:25","SHORT","20","GBP/CHF","GBP/CHF","1.3042","20","2018-10-12 12:45:36","1.3031","-1.11","-1254.08","2018-10-12 03:05:00","-10","1.3116","217.00"
"2018-10-11 09:38:38","SHORT","10","EUR/CAD","EUR/CAD","1.5090","10","2018-10-12 08:44:10","1.5049","-0.30","-339.92","2018-10-11 14:48:00","-10","1.5135","322.00"
"2018-10-05 14:35:29","SHORT","15","AUD/NZD","AUD/NZD","1.0953","15","2018-10-10 17:44:59","1.0930","-0.35","-395.72","2018-10-09 03:01:00","-15","1.0994","226.00"
"2018-09-27 09:38:22","SHORT","15","USD/JPY","USD/JPY","113.4813","15","2018-10-08 09:27:29","113.1343","-1.27","-1417.23","2018-10-03 19:23:00","-15","114.5500","460.00"
"2018-10-01 09:49:23","SHORT","15","CAD/CHF","CAD/CHF","0.7686","15","2018-10-04 17:22:12","0.7675","-0.43","-481.88","2018-10-03 13:16:00","-10","0.7720","175.00"
"2018-09-18 08:17:14","SHORT","20","AUD/CAD","AUD/CAD","0.9377","20","2018-09-28 08:29:59","0.9375","-1.62","-1747.22","2018-09-26 14:07:00","-20","0.9491","38.00"
"2018-09-26 17:09:08","SHORT","10","EUR/CAD","EUR/CAD","1.5284","10","2018-09-27 09:15:40","1.5253","-0.27","-290.99","2018-09-26 22:35:00","-10","1.5322","233.00"
"2018-09-20 09:05:00","SHORT","20","CAD/JPY","CAD/JPY","86.9550","20","2018-09-26 15:58:34","86.6407","-0.83","-887.20","2018-09-21 03:04:00","-20","87.4550","558.00"
"2018-09-26 09:51:58","SHORT","10","USD/CHF","USD/CHF","0.9693","10","2018-09-26 13:33:28","0.9654","-0.08","-90.33","2018-09-26 10:12:00","-10","0.9702","405.00"
"2018-09-18 17:16:01","SHORT","20","USD/JPY","USD/JPY","112.3686","20","2018-09-20 08:27:45","112.0580","-0.13","-138.22","2018-09-19 04:32:00","-20","112.4460","554.00"
"2018-09-12 09:08:57","SHORT","20","AUD/NZD","AUD/NZD","1.0916","20","2018-09-17 18:05:34","1.0904","-0.75","-839.15","2018-09-13 07:28:00","-20","1.0980","157.00"
"2018-09-14 11:24:45","SHORT","20","USD/JPY","USD/JPY","112.1411","20","2018-09-17 15:12:19","111.8112","-0.05","-49.93","2018-09-14 11:26:00","-20","112.1690","590.00"
"2018-09-11 19:02:08","SHORT","20","CAD/JPY","CAD/JPY","85.4951","20","2018-09-12 08:36:48","85.2836","-0.04","-48.24","2018-09-11 19:06:00","-20","85.5220","380.00"
"2018-09-03 14:35:33","SHORT","25","EUR/CAD","EUR/CAD","1.5215","25","2018-09-11 14:45:13","1.5212","-2.74","-2982.42","2018-09-06 10:43:00","-25","1.5371","45.00"
"2018-09-10 20:13:11","SHORT","25","USD/CHF","USD/CHF","0.9750","25","2018-09-11 12:45:09","0.9730","-0.21","-227.38","2018-09-10 21:43:00","-25","0.9759","505.00"
"2018-09-05 12:56:08","SHORT","15","NZD/CAD","NZD/CAD","0.8693","15","2018-09-06 15:31:34","0.8664","-0.28","-305.70","2018-09-06 11:47:00","-15","0.8720","334.00"
"2018-09-04 09:33:44","SHORT","20","AUD/NZD","AUD/NZD","1.0959","20","2018-09-05 09:17:02","1.0926","-0.73","-809.11","2018-09-04 21:34:00","-20","1.1020","434.00"
"2018-08-31 11:05:20","SHORT","25","USD/CAD","USD/CAD","1.3065","25","2018-08-31 16:33:38","1.3045","-0.40","-449.00","2018-08-31 15:29:00","-25","1.3089","382.00"
"2018-08-23 08:45:53","SHORT","35","CAD/JPY","CAD/JPY","85.1701","35","2018-08-31 03:19:09","85.1700","-4.09","-4468.41","2018-08-29 19:43:00","-35","86.5840","0.00"
"2018-08-20 16:18:57","SHORT","25","AUD/NZD","AUD/NZD","1.1052","25","2018-08-21 08:21:15","1.1031","-0.05","-64.90","2018-08-20 21:34:00","-25","1.1056","353.00"
"2018-08-17 14:50:27","SHORT","25","CAD/CHF","CAD/CHF","0.7620","25","2018-08-20 08:46:33","0.7603","-0.12","-153.29","2018-08-20 05:10:00","-25","0.7627","431.00"
"2018-08-16 15:42:19","SHORT","25","USD/CHF","USD/CHF","0.9970","25","2018-08-17 08:57:44","0.9945","-0.17","-212.15","2018-08-16 20:11:00","-25","0.9978","617.00"
"2018-08-16 10:18:36","SHORT","25","AUD/NZD","AUD/NZD","1.1029","25","2018-08-17 08:14:15","1.1012","-0.06","-70.32","2018-08-16 10:36:00","-25","1.1033","284.00"
"2018-08-15 10:55:59","SHORT","25","USD/CAD","USD/CAD","1.3169","25","2018-08-15 12:18:26","1.3149","-0.08","-103.03","2018-08-15 11:05:00","-25","1.3175","378.00"
"2018-08-15 09:17:20","SHORT","25","USD/CHF","USD/CHF","0.9972","25","2018-08-15 10:24:29","0.9952","-0.09","-117.57","2018-08-15 09:23:00","-25","0.9977","513.00"
"2018-08-14 21:13:05","SHORT","25","CAD/CHF","CAD/CHF","0.7622","25","2018-08-15 09:16:18","0.7604","-0.18","-219.25","2018-08-15 04:04:00","-25","0.7631","463.00"
"2018-08-14 15:03:34","SHORT","25","USD/JPY","USD/JPY","111.2109","25","2018-08-15 08:24:18","111.0358","-0.40","-495.56","2018-08-14 21:38:00","-25","111.4310","394.00"
"2018-08-10 11:51:20","SHORT","25","USD/CAD","USD/CAD","1.3121","25","2018-08-14 08:20:17","1.3077","-0.77","-952.45","2018-08-13 04:12:00","-25","1.3171","833.00"
"2017-04-13 11:44:22","SHORT","28","EUR/CAD","EUR/CAD","1.4981","28","2018-08-10 01:16:16","1.4981","-24.05","-16735.30","2018-03-20 00:03:00","-15","1.6153","3.00"
"2018-08-07 21:23:14","SHORT","20","EUR/GBP","EUR/GBP","0.8968","20","2018-08-10 01:14:11","0.8951","-1.35","-1596.86","2018-08-08 21:28:00","-20","0.9030","429.00"
"2018-08-06 09:22:11","SHORT","20","AUD/CHF","AUD/CHF","0.7368","20","2018-08-09 09:36:34","0.7354","-0.57","-683.92","2018-08-07 05:08:00","-20","0.7402","275.00"
"2018-07-31 17:27:11","SHORT","15","CAD/CHF","CAD/CHF","0.7610","15","2018-08-08 08:47:36","0.7603","-0.84","-1017.32","2018-08-07 03:53:00","-15","0.7678","113.00"
"2018-08-02 14:39:03","SHORT","20","USD/CHF","USD/CHF","0.9955","20","2018-08-03 07:31:15","0.9934","-0.19","-223.92","2018-08-03 04:01:00","-20","0.9966","405.00"
"2018-07-30 09:02:01","SHORT","20","CHF/JPY","CHF/JPY","112.0000","20","2018-08-02 08:37:48","111.9977","-1.87","-2125.88","2018-07-31 10:49:00","-20","113.1840","4.00"
"2018-07-31 08:29:18","SHORT","20","USD/JPY","USD/JPY","111.5190","20","2018-08-01 14:18:08","111.4152","-0.99","-1136.25","2018-08-01 03:52:00","-20","112.1520","186.00"
"2018-07-31 10:57:39","SHORT","15","AUD/NZD","AUD/NZD","1.0912","15","2018-07-31 15:46:24","1.0892","-0.10","-114.81","2018-07-31 11:02:00","-15","1.0923","209.00"
"2018-06-26 08:42:49","SHORT","40","AUD/NZD","AUD/NZD","1.0853","40","2018-07-30 10:15:10","1.0853","-2.77","-2905.45","2018-07-03 03:42:00","-20","1.0992","11.00"
"2018-07-25 15:45:07","SHORT","20","NZD/USD","NZD/USD","0.6839","20","2018-07-26 05:45:59","0.6819","-0.21","-236.00","2018-07-25 21:24:00","-20","0.6851","391.00"
"2018-07-25 10:01:45","SHORT","20","CAD/CHF","CAD/CHF","0.7588","20","2018-07-25 10:53:48","0.7568","-0.08","-94.59","2018-07-25 10:40:00","-20","0.7593","403.00"
"2018-07-24 10:28:50","SHORT","20","AUD/CHF","AUD/CHF","0.7380","20","2018-07-24 22:53:50","0.7360","-0.31","-337.97","2018-07-24 21:31:00","-20","0.7397","398.00"
"2018-07-24 09:56:21","SHORT","20","NZD/USD","NZD/USD","0.6812","20","2018-07-24 13:18:14","0.6791","-0.13","-140.00","2018-07-24 10:47:00","-20","0.6819","411.00"
"2018-07-23 12:04:53","SHORT","20","EUR/AUD","EUR/AUD","1.5851","20","2018-07-23 17:06:19","1.5844","-0.12","-132.89","2018-07-23 12:13:00","-20","1.5860","108.00"
"2018-07-11 10:56:12","SHORT","20","USD/JPY","USD/JPY","111.3000","20","2018-07-22 19:56:37","111.0990","-3.16","-3378.41","2018-07-19 08:32:00","-20","113.1760","362.00"
"2018-07-19 10:33:47","SHORT","20","EUR/AUD","EUR/AUD","1.5829","20","2018-07-19 13:49:47","1.5809","-0.25","-262.46","2018-07-19 13:04:00","-20","1.5847","298.00"
