"Open Time E T","Side","Qty Open","Symbol","Description","Avg Price Open","Qty Closed","Closed Time E T","Avg Price Closed","D D As Pcnt","D D As Dlr","Drawdown Time E T","D D Quant","D D Worst Price","Trade P L","Equity"
"2019-05-17 10:11:17","SHORT",30,"USDCAD","USDCAD",1.3479,30,"2019-05-17 10:55:50",1.3468,-0.13,-224,"2019-05-17 10:16:00",30,1.3489,247,178749
"2019-05-16 14:58:19","SHORT",30,"USDJPY","USDJPY",109.8586,30,"2019-05-17 01:25:02",109.6578,-0.27,-478,"2019-05-16 21:03:00",30,110.034,549,178502
"2019-05-16 09:29:49","SHORT",30,"CADCHF","CADCHF",0.7522,30,"2019-05-16 14:00:04",0.7502,-0.14,-249,"2019-05-16 10:47:00",30,0.753,581,177953
"2019-05-13 14:08:50","SHORT",30,"USDCAD","USDCAD",1.3468,30,"2019-05-15 10:49:43",1.3447,-0.32,-569,"2019-05-15 08:35:00",30,1.3494,468,177372
"2019-04-01 10:00:22","SHORT",70,"CADCHF","CADCHF",0.7483,70,"2019-05-13 10:26:19",0.7481,-5.8,-10259,"2019-04-23 09:24:00",70,0.7633,135,176904
"2019-05-07 12:22:50","SHORT",30,"USDCHF","USDCHF",1.0216,30,"2019-05-07 14:32:57",1.0196,-0.01,-17,"2019-05-07 12:34:00",30,1.0217,581,176769
"2019-05-02 15:03:28","SHORT",30,"USDCAD","USDCAD",1.3471,30,"2019-05-03 08:54:09",1.3451,-0.23,-411,"2019-05-03 08:31:00",30,1.349,444,176188
"2019-04-23 16:11:51","SHORT",30,"USDCAD","USDCAD",1.3432,30,"2019-04-30 12:08:50",1.3423,-1.12,-1974,"2019-04-24 10:02:00",30,1.3521,220,175744
"2019-04-11 12:59:22","SHORT",50,"USDJPY","USDJPY",111.5656,50,"2019-04-25 10:30:50",111.4306,-2.12,-3712,"2019-04-24 15:08:00",50,112.4,606,175524
"2019-04-15 12:30:31","SHORT",50,"NZDCAD","NZDCAD",0.9041,50,"2019-04-16 12:10:35",0.9021,-0.31,-542,"2019-04-16 03:11:00",50,0.9056,750,174918
"2019-04-08 10:11:16","SHORT",60,"EURJPY","EURJPY",125.5088,60,"2019-04-09 08:45:25",125.3018,-0.35,-600,"2019-04-08 20:22:00",60,125.619,1118,174168
"2019-04-04 14:16:25","SHORT",50,"USDJPY","USDJPY",111.5682,50,"2019-04-07 22:36:21",111.3708,-0.66,-1144,"2019-04-05 08:44:00",50,111.824,886,173050
"2019-04-03 09:54:37","SHORT",50,"CHFJPY","CHFJPY",111.8479,50,"2019-04-03 16:04:55",111.7203,-0.12,-207,"2019-04-03 10:10:00",50,111.894,572,172164
"2019-03-29 08:57:09","SHORT",50,"CADCHF","CADCHF",0.7458,50,"2019-04-01 08:30:01",0.7438,-0.29,-490,"2019-03-29 11:39:00",50,0.7468,1011,171592
"2019-03-28 14:37:33","SHORT",50,"USDCAD","USDCAD",1.3443,50,"2019-03-29 04:58:33",1.3424,-0.17,-289,"2019-03-28 15:19:00",50,1.3451,717,170581
"2019-03-28 09:14:43","SHORT",50,"USDCHF","USDCHF",0.997,50,"2019-03-28 11:52:10",0.9952,-0.1,-170,"2019-03-28 09:46:00",50,0.9973,925,169864
"2019-03-27 14:39:00","SHORT",50,"GBPCHF","GBPCHF",1.3177,50,"2019-03-27 16:48:36",1.3156,-0.84,-1408,"2019-03-27 15:12:00",50,1.3205,1056,168939
"2019-03-27 11:24:52","SHORT",30,"GBPAUD","GBPAUD",1.8685,30,"2019-03-27 12:05:14",1.8656,-0.12,-202,"2019-03-27 11:49:00",30,1.8695,620,167883
"2019-03-27 09:05:40","SHORT",30,"GBPAUD","GBPAUD",1.868,30,"2019-03-27 10:07:44",1.8651,0,0,"2000-01-01 00:00:00",0,0,603,167263
"2019-03-25 20:15:18","SHORT",50,"AUDUSD","AUDUSD",0.7117,50,"2019-03-27 03:27:14",0.7097,-0.91,-1500,"2019-03-26 14:18:00",50,0.7148,1020,166660
"2019-03-21 17:53:41","SHORT",50,"NZDCAD","NZDCAD",0.919,50,"2019-03-26 21:00:32",0.9166,-2.05,-3380,"2019-03-25 11:58:00",50,0.9282,885,165640
"2019-03-22 11:58:03","SHORT",50,"GBPAUD","GBPAUD",1.8639,50,"2019-03-22 12:32:50",1.8622,-0.3,-484,"2019-03-22 12:08:00",50,1.8653,603,164755
"2019-03-22 11:06:42","SHORT",50,"GBPAUD","GBPAUD",1.8634,50,"2019-03-22 11:16:58",1.8617,-0.08,-130,"2019-03-22 11:08:00",50,1.8637,598,164152
"2019-03-22 09:39:11","SHORT",40,"GBPCHF","GBPCHF",1.3118,40,"2019-03-22 10:05:30",1.3098,-0.11,-173,"2019-03-22 09:50:00",40,1.3123,829,163554
"2019-03-21 09:51:26","SHORT",40,"NZDCAD","NZDCAD",0.9203,40,"2019-03-21 17:02:50",0.9214,0,0,"2019-03-21 17:02:50",0,0.9214,-322,162725
"2019-03-21 15:24:13","SHORT",40,"EURGBP","EURGBP",0.8689,40,"2019-03-21 15:53:49",0.8679,-0.04,-68,"2019-03-21 15:27:00",40,0.869,485,163047
"2019-03-20 14:00:29","SHORT",40,"AUDUSD","AUDUSD",0.7111,40,"2019-03-21 15:35:51",0.7108,-1.39,-2266,"2019-03-20 20:59:00",40,0.7168,120,162562
"2019-03-19 14:59:36","SHORT",40,"CHFJPY","CHFJPY",111.5023,40,"2019-03-21 03:49:32",111.3039,-1,-1619,"2019-03-20 14:07:00",40,111.952,719,162442
"2019-03-20 14:24:25","SHORT",40,"NZDCAD","NZDCAD",0.9158,40,"2019-03-20 17:44:43",0.9153,-0.3,-481,"2019-03-20 15:00:00",40,0.9174,153,161723
"2019-01-15 11:04:27","SHORT",42,"USDCHF","USDCHF",0.9926,42,"2019-03-20 14:05:13",0.9926,-5.1,-8235,"2019-03-07 14:51:00",42,1.0124,-15,161570
"2019-03-15 11:24:50","SHORT",30,"AUDUSD","AUDUSD",0.7092,30,"2019-03-19 20:40:49",0.7071,-0.51,-828,"2019-03-18 04:00:00",30,0.712,627,161585
"2019-03-19 09:23:11","SHORT",40,"CADJPY","CADJPY",84.0178,40,"2019-03-19 11:09:38",83.8744,-0.16,-249,"2019-03-19 09:33:00",40,84.087,515,160958
"2019-03-18 11:05:38","SHORT",40,"NZDCAD","NZDCAD",0.9153,40,"2019-03-18 17:42:22",0.9136,-0.11,-169,"2019-03-18 11:36:00",40,0.9158,489,160443
"2019-03-14 11:56:14","SHORT",30,"USDJPY","USDJPY",111.6788,30,"2019-03-15 09:38:47",111.4695,-0.38,-598,"2019-03-14 21:29:00",30,111.902,563,159954
"2019-03-13 21:45:28","SHORT",30,"CADJPY","CADJPY",83.7302,30,"2019-03-15 09:04:59",83.5673,-0.52,-829,"2019-03-15 04:40:00",30,84.037,438,159391
"2019-03-11 09:18:47","SHORT",30,"AUDUSD","AUDUSD",0.7056,30,"2019-03-14 09:16:22",0.7047,-0.79,-1246,"2019-03-13 16:34:00",30,0.7098,260,158953
"2019-03-13 16:56:39","SHORT",30,"NZDUSD","NZDUSD",0.6857,30,"2019-03-13 21:23:13",0.6848,-0.16,-255,"2019-03-13 19:13:00",30,0.6865,251,158693
"2019-03-08 09:35:19","SHORT",30,"NZDCAD","NZDCAD",0.9125,30,"2019-03-13 09:41:18",0.9111,-1.02,-1617,"2019-03-12 09:10:00",30,0.9198,322,158442
"2019-02-28 10:49:28","SHORT",30,"USDJPY","USDJPY",111.3538,30,"2019-03-07 23:27:44",111.3431,-1.33,-2095,"2019-03-05 10:33:00",30,112.137,29,158120
"2019-03-06 09:12:53","SHORT",30,"EURCAD","EURCAD",1.5128,30,"2019-03-07 09:04:36",1.511,-1.35,-2125,"2019-03-06 11:58:00",30,1.5223,414,158091
"2019-03-06 14:31:02","SHORT",20,"GBPAUD","GBPAUD",1.8742,20,"2019-03-06 20:31:17",1.8723,-0.29,-455,"2019-03-06 19:31:00",20,1.8774,263,157677
"2019-03-05 11:16:56","SHORT",20,"AUDCHF","AUDCHF",0.7103,20,"2019-03-05 19:38:33",0.709,-0.27,-422,"2019-03-05 19:02:00",20,0.7124,266,157414
"2019-03-04 12:02:28","SHORT",30,"AUDCAD","AUDCAD",0.9439,30,"2019-03-04 21:08:32",0.9418,-0.13,-203,"2019-03-04 19:31:00",30,0.9448,465,157148
"2019-03-01 00:09:04","SHORT",30,"EURAUD","EURAUD",1.604,30,"2019-03-04 06:05:53",1.6,-0.44,-689,"2019-03-01 12:19:00",30,1.6072,833,156683
"2019-02-28 15:02:35","SHORT",30,"EURAUD","EURAUD",1.6038,30,"2019-02-28 17:06:33",1.6037,-0.02,-27,"2019-02-28 15:04:00",30,1.6039,18,155850
"2019-02-22 10:05:30","SHORT",30,"NZDUSD","NZDUSD",0.6826,30,"2019-02-28 10:08:01",0.6812,-1.47,-2281,"2019-02-26 14:44:00",30,0.6903,428,155832
"2019-02-26 10:56:54","SHORT",30,"GBPCHF","GBPCHF",1.3231,30,"2019-02-28 09:10:08",1.3221,-1.91,-2958,"2019-02-27 10:58:00",30,1.3331,281,155404
"2019-02-27 14:55:15","SHORT",30,"CADJPY","CADJPY",84.4367,30,"2019-02-27 19:15:21",84.3087,-0.04,-55,"2019-02-27 15:11:00",30,84.457,346,155123
"2019-02-26 09:06:30","SHORT",30,"USDCAD","USDCAD",1.3234,30,"2019-02-26 10:25:56",1.3212,-0.02,-31,"2019-02-26 09:15:00",30,1.3235,481,154777
"2019-02-22 14:01:55","SHORT",20,"CADCHF","CADCHF",0.7607,20,"2019-02-25 12:17:19",0.7588,-0.15,-228,"2019-02-24 18:04:00",20,0.7619,396,154296
"2019-02-21 13:40:50","SHORT",30,"EURAUD","EURAUD",1.6003,30,"2019-02-21 19:15:24",1.5957,-0.18,-273,"2019-02-21 14:54:00",30,1.6016,974,153900
"2019-02-20 09:20:06","SHORT",30,"CADJPY","CADJPY",84.0233,30,"2019-02-21 13:39:40",83.8345,-0.42,-638,"2019-02-20 15:00:00",30,84.26,511,152926
"2019-02-15 11:29:15","SHORT",25,"AUDUSD","AUDUSD",0.7124,25,"2019-02-21 00:29:49",0.7103,-1.35,-2053,"2019-02-20 19:39:00",25,0.7207,518,152415
"2019-02-19 12:22:07","SHORT",20,"GBPJPY","GBPJPY",144.2898,20,"2019-02-20 20:24:44",144.1034,-0.91,-1372,"2019-02-20 13:08:00",20,145.047,337,151897
"2019-02-06 11:33:34","SHORT",35,"USDCAD","USDCAD",1.3225,35,"2019-02-19 12:45:30",1.3219,-2,-3033,"2019-02-14 10:40:00",35,1.334,146,151560
"2019-02-18 16:42:59","SHORT",25,"GBPJPY","GBPJPY",142.9899,25,"2019-02-18 19:50:37",142.8036,-0.06,-92,"2019-02-18 16:44:00",25,143.03,421,151414
"2019-02-15 12:16:26","SHORT",25,"NZDCHF","NZDCHF",0.69,25,"2019-02-18 11:14:43",0.6877,-0.25,-373,"2019-02-17 21:09:00",25,0.6915,583,150993
"2019-02-15 10:30:33","SHORT",251,"NZDUSD","NZDUSD",0.6851,251,"2019-02-15 10:32:11",0.6853,0,0,"2019-02-15 10:32:11",0,0.6853,-653,150410
"2019-02-12 14:40:20","SHORT",25,"CADJPY","CADJPY",83.442,25,"2019-02-14 09:17:54",83.0832,-0.79,-1191,"2019-02-14 02:04:00",25,83.972,811,151063
"2019-02-12 21:05:49","SHORT",25,"NZDCAD","NZDCAD",0.9019,25,"2019-02-13 14:27:00",0.9008,-0.38,-569,"2019-02-13 00:10:00",25,0.9049,202,150252
"2018-11-07 09:14:27","SHORT",37,"NZDCAD","NZDCAD",0.8925,37,"2019-02-12 12:17:02",0.8923,-3,-4496,"2018-12-26 00:43:00",25,0.9167,62,150050
"2018-11-13 10:14:21","SHORT",35,"EURCAD","EURCAD",1.4957,35,"2019-02-12 06:45:29",1.4957,-5.16,-7737,"2019-01-14 02:06:00",35,1.5253,-2,149988
"2019-01-29 09:33:47","SHORT",25,"EURCHF","EURCHF",1.1358,25,"2019-02-07 07:47:17",1.136,-1.43,-2151,"2019-02-05 07:25:00",25,1.1444,-66,149990
"2019-02-01 09:47:54","SHORT",25,"CADJPY","CADJPY",83.249,25,"2019-02-06 02:17:34",83.2484,-1.09,-1643,"2019-02-04 05:40:00",25,83.98,1,150056
"2019-01-31 16:11:35","SHORT",25,"AUDJPY","AUDJPY",79.202,25,"2019-01-31 20:26:53",79.013,-0.16,-244,"2019-01-31 19:19:00",25,79.31,434,150055
"2019-01-30 09:25:06","SHORT",25,"CADJPY","CADJPY",82.9671,25,"2019-01-31 04:08:25",82.764,-0.33,-497,"2019-01-30 14:05:00",25,83.186,467,149621
"2019-01-25 12:18:25","SHORT",25,"AUDUSD","AUDUSD",0.7177,25,"2019-01-28 18:10:19",0.7162,-0.44,-660,"2019-01-27 23:56:00",25,0.7204,394,149154
"2019-01-25 15:44:11","SHORT",20,"CADJPY","CADJPY",82.8349,20,"2019-01-28 08:20:44",82.635,-0.11,-162,"2019-01-27 18:05:00",20,82.924,365,148760
"2019-01-23 12:25:15","SHORT",25,"EURAUD","EURAUD",1.5955,25,"2019-01-23 15:55:30",1.5937,-0.07,-100,"2019-01-23 12:40:00",25,1.5961,335,148395
"2019-01-18 13:40:12","SHORT",25,"CADCHF","CADCHF",0.7505,25,"2019-01-22 02:02:00",0.7486,-0.09,-126,"2019-01-21 11:00:00",25,0.751,483,148060
"2019-01-17 14:39:37","SHORT",25,"AUDNZD","AUDNZD",1.0638,25,"2019-01-18 02:58:22",1.062,-0.16,-233,"2019-01-17 20:47:00",25,1.0652,314,147577
"2019-01-16 18:06:37","SHORT",25,"CADJPY","CADJPY",82.2787,25,"2019-01-16 20:33:14",82.0877,-0.04,-53,"2019-01-16 18:16:00",25,82.302,439,147263
"2019-01-10 09:29:26","SHORT",20,"AUDUSD","AUDUSD",0.7183,20,"2019-01-16 06:02:26",0.7173,-0.71,-1042,"2019-01-11 05:54:00",20,0.7235,200,146824
"2018-12-19 01:43:53","SHORT",25,"EURAUD","EURAUD",1.5833,25,"2019-01-15 12:13:20",1.5834,-8.47,-12424,"2019-01-02 18:01:00",25,1.6555,-14,146624
"2019-01-04 14:44:53","SHORT",20,"AUDNZD","AUDNZD",1.0548,20,"2019-01-15 01:28:06",1.054,-0.85,-1246,"2019-01-08 18:56:00",20,1.0638,112,146638
"2019-01-07 10:49:47","SHORT",25,"CADJPY","CADJPY",81.4737,25,"2019-01-13 22:09:21",81.4459,-1.45,-2131,"2019-01-08 21:43:00",25,82.404,64,146526
"2018-12-04 14:27:15","SHORT",35,"USDCAD","USDCAD",1.3245,35,"2019-01-08 18:56:32",1.3247,-7.34,-10753,"2018-12-31 10:59:00",35,1.3665,-54,146462
"2018-12-28 16:22:40","SHORT",3,"GBPAUD","GBPAUD",1.8032,3,"2019-01-04 11:18:27",1.7923,-0.37,-545,"2019-01-02 18:08:00",3,1.8284,231,146516
"2018-11-01 09:29:19","SHORT",25,"NZDJPY","NZDJPY",74.7387,25,"2018-12-27 18:03:33",74.3129,-6.13,-8912,"2018-12-03 22:50:00",25,78.861,960,146285
"2018-12-18 13:52:56","SHORT",25,"EURAUD","EURAUD",1.5845,25,"2018-12-18 16:16:38",1.5817,-0.08,-109,"2018-12-18 13:57:00",25,1.5851,502,145325
"2018-12-14 15:33:44","SHORT",25,"USDCHF","USDCHF",0.9976,25,"2018-12-17 09:06:18",0.9924,-0.22,-322,"2018-12-14 16:44:00",25,0.9989,1321,144823
"2018-12-13 11:06:31","SHORT",25,"USDJPY","USDJPY",113.6198,25,"2018-12-13 19:42:13",113.5285,-0.14,-194,"2018-12-13 11:45:00",25,113.708,201,143502
"2018-09-28 09:27:20","SHORT",35,"USDCHF","USDCHF",0.9906,35,"2018-12-06 10:24:43",0.9905,-3.84,-5497,"2018-11-13 05:23:00",25,1.0128,15,143301
"2018-12-03 12:34:29","SHORT",30,"CADJPY","CADJPY",86.1586,30,"2018-12-03 13:50:25",86.0555,-0.09,-125,"2018-12-03 13:14:00",30,86.206,272,143286
"2018-11-30 12:29:24","SHORT",25,"USDJPY","USDJPY",113.5531,25,"2018-12-02 23:08:09",113.453,-0.42,-593,"2018-12-02 18:21:00",25,113.823,221,143014
"2018-11-29 09:32:48","SHORT",25,"AUDCHF","AUDCHF",0.7302,25,"2018-11-29 12:53:12",0.7282,-0.22,-310,"2018-11-29 10:31:00",25,0.7314,486,142793
"2018-11-26 16:53:59","SHORT",25,"USDCAD","USDCAD",1.3256,25,"2018-11-28 13:12:22",1.3256,-1.36,-1935,"2018-11-28 11:03:00",25,1.336,15,142307
"2018-11-22 09:03:20","SHORT",25,"CADJPY","CADJPY",85.4133,25,"2018-11-23 08:41:42",85.1176,-0.46,-649,"2018-11-22 16:01:00",25,85.707,655,142292
"2018-11-20 09:10:11","SHORT",25,"USDCAD","USDCAD",1.3209,25,"2018-11-22 12:05:41",1.3204,-1.44,-2045,"2018-11-20 15:07:00",25,1.3318,89,141637
"2018-11-21 09:18:35","SHORT",25,"AUDJPY","AUDJPY",81.9998,25,"2018-11-22 03:15:48",81.8033,-0.37,-528,"2018-11-21 17:39:00",25,82.237,435,141548
"2018-11-19 09:02:23","SHORT",25,"CHFJPY","CHFJPY",113.231,25,"2018-11-19 10:04:50",113.1461,-0.11,-151,"2018-11-19 09:25:00",25,113.297,188,141113
"2018-11-16 13:47:27","SHORT",25,"AUDUSD","AUDUSD",0.7327,25,"2018-11-18 17:14:59",0.7316,-0.19,-267,"2018-11-16 16:46:00",25,0.7338,274,140925
"2018-11-16 09:47:43","SHORT",25,"EURUSD","EURUSD",1.1406,25,"2018-11-16 10:37:12",1.1396,-0.04,-61,"2018-11-16 09:57:00",25,1.1408,252,140651
"2018-11-15 13:51:44","SHORT",25,"USDJPY","USDJPY",113.5872,25,"2018-11-15 21:15:45",113.4215,-0.19,-263,"2018-11-15 14:09:00",25,113.707,366,140399
"2018-11-09 09:59:33","SHORT",25,"USDCAD","USDCAD",1.3196,25,"2018-11-15 13:29:31",1.3177,-0.92,-1280,"2018-11-14 10:16:00",25,1.3264,370,140033
"2018-11-12 13:38:04","SHORT",25,"CADCHF","CADCHF",0.7632,25,"2018-11-13 09:30:42",0.7624,-0.31,-427,"2018-11-13 05:23:00",25,0.7649,202,139663
"2018-11-07 11:30:34","SHORT",25,"AUDUSD","AUDUSD",0.7284,25,"2018-11-08 14:29:06",0.7263,-0.34,-466,"2018-11-08 09:33:00",25,0.7303,518,139461
"2018-08-20 14:53:52","SHORT",35,"EURAUD","EURAUD",1.5734,35,"2018-11-07 08:21:37",1.5743,-11.66,-16231,"2018-10-11 00:26:00",35,1.6358,-233,138943
"2018-11-05 15:35:40","SHORT",20,"EURCHF","EURCHF",1.1459,20,"2018-11-07 08:21:13",1.1445,-0.18,-247,"2018-11-06 04:10:00",20,1.147,282,139176
"2018-11-06 16:45:15","SHORT",25,"USDCAD","USDCAD",1.3125,25,"2018-11-06 23:25:26",1.3104,-0.46,-642,"2018-11-06 21:28:00",25,1.3159,391,138894
"2018-10-31 13:53:21","SHORT",25,"CADCHF","CADCHF",0.7668,25,"2018-11-01 05:00:48",0.7649,-0.06,-76,"2018-10-31 14:00:00",25,0.7671,471,138503
"2018-10-31 09:22:38","SHORT",25,"AUDNZD","AUDNZD",1.0846,25,"2018-11-01 01:26:21",1.0827,-0.38,-528,"2018-10-31 20:45:00",25,1.0878,314,138032
"2018-10-30 10:09:02","SHORT",20,"EURGBP","EURGBP",0.8905,20,"2018-10-31 08:44:06",0.8884,-0.69,-949,"2018-10-30 13:00:00",20,0.8939,513,137718
"2018-10-26 09:51:37","SHORT",10,"AUDCAD","AUDCAD",0.9262,10,"2018-10-29 17:09:13",0.9271,-0.27,-368,"2018-10-29 04:03:00",10,0.931,-69,137205
"2018-10-29 09:25:45","SHORT",25,"CADJPY","CADJPY",85.8141,25,"2018-10-29 12:11:01",85.6198,-0.11,-156,"2018-10-29 09:37:00",25,85.884,432,137274
"2018-08-21 12:39:57","SHORT",25,"CHFJPY","CHFJPY",111.9316,25,"2018-10-26 05:12:44",111.9364,-8.51,-11643,"2018-09-26 14:07:00",25,117.201,-11,136842
"2018-10-24 10:52:53","SHORT",20,"CADJPY","CADJPY",86.5307,20,"2018-10-24 11:10:45",86.3434,-0.06,-77,"2018-10-24 10:56:00",20,86.574,333,136853
"2018-10-15 12:17:44","SHORT",15,"NZDJPY","NZDJPY",73.586,15,"2018-10-23 10:02:27",73.3906,-0.84,-1138,"2018-10-21 17:11:00",15,74.414,262,136520
